Date,GLD_Close,GLD_dailyReturns,GC=F_Close,GC=F_dailyReturns,spread,abs_sprd,GLD_rolling avg,GC=F_rolling avg,isSprdPos,signal,axe,leverage,ratio,GLD_Size,GC=F_Size,GLD_Cashflow,GC=F_Cashflow,GLD_MTM,GC=F_MTM,Live Trades,GLD_PnL,GC=F_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2019-01-17,122.11000061035156,-0.001308546962521917,1291.0,-0.00046452121189100026,-0.0008440257506309168,0.0008440257506309168,0.004514813603836704,0.0038264553142142144,0,0,0.0,5,3.7531095871715587,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004514813603836704,0.0,0.0,0.0,0,0.0,0.0
2019-01-18,121.0199966430664,-0.008926410300850951,1281.300048828125,-0.007513517561483329,-0.0014128927393676216,0.0014128927393676216,0.004681531008203084,0.003923288792611202,0,0,0.0,5,8.91169196831565,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004681531008203084,0.0,0.0,0.0,0,0.0,0.0
2019-01-22,121.44999694824219,0.0035531343340227117,1282.5,0.0009365106736494155,0.002616623660373296,0.002616623660373296,0.004690144044478578,0.0037744246927692462,1,0,0.0,5,2.7833060896630717,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004690144044478578,0.0,0.0,0.0,0,0.0,0.0
2019-01-23,121.27999877929688,-0.0013997379433262624,1283.0999755859375,0.0004678172210039744,-0.0018675551643302368,0.0018675551643302368,0.004634261752308147,0.003677040534033025,0,0,0.0,5,3.5359065792187363,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004634261752308147,0.0,0.0,0.0,0,0.0,0.0
2019-01-24,121.08999633789062,-0.0015666428373899421,1279.0999755859375,-0.0031174499852775206,0.0015508071478875785,0.0015508071478875785,0.004014415619519203,0.0033761081617609116,1,0,0.0,5,21.019661686223856,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004014415619519203,0.0,0.0,0.0,0,0.0,0.0
2019-01-25,122.86000061035156,0.01461726258147622,1297.4000244140625,0.014306973010254298,0.00031028957122192224,0.00031028957122192224,0.005988882013586966,0.005684204700731268,1,0,0.0,5,10.335823819239486,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005988882013586966,0.0,0.0,0.0,0,0.0,0.0
2019-01-28,123.29000091552734,0.0034999210730881636,1302.4000244140625,0.0038538614967715823,-0.0003539404236834187,0.0003539404236834187,0.0060370105252929825,0.005752231245984247,0,0,0.0,5,11.631999953716258,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0060370105252929825,0.0,0.0,0.0,0,0.0,0.0
2019-01-29,123.9800033569336,0.005596580714432919,1308.199951171875,0.004453260633515255,0.0011433200809176647,0.0011433200809176647,0.006188688252556755,0.005844535459372241,1,0,0.0,5,8.396104336420835,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006188688252556755,0.0,0.0,0.0,0,0.0,0.0
2019-01-30,124.69000244140625,0.005726722578225818,1309.9000244140625,0.0012995515254869971,0.004427171052738821,0.004427171052738821,0.006198903321924134,0.0056983333854754474,1,0,0.0,5,2.3839320655373157,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006198903321924134,0.0,0.0,0.0,0,0.0,0.0
2019-01-31,124.75,0.00048117377030232333,1319.699951171875,0.007481431082647871,-0.007000257312345548,0.007000257312345548,0.006214611796819385,0.00593867760746275,0,1,1.0,5,164.48162232684342,823.0,-5.0,-102669.25,6598.499755859375,0.0,0.0,Opened,-102669.25,6598.499755859375,0.0,0.006214611796819385,109267.74975585938,0.0,0.0,0,0.0,109267.74975585938
2019-02-01,124.5,-0.002004008016032066,1316.9000244140625,-0.0021216389038479777,0.00011763088781591158,0.00011763088781591158,0.006259817750166893,0.00604258206616282,1,0,-1.0,5,11.19838695432399,-823.0,5.0,102463.5,-6584.5001220703125,-205.75,13.9996337890625,Closed,102463.5,-6584.5001220703125,-191.7503662109375,0.006259817750166893,109048.00012207031,-191.7503662109375,-0.001758403326941243,0,-191.7503662109375,0.0
2019-02-04,123.95999908447266,-0.004337356751223598,1314.300048828125,-0.001974315086746503,-0.0023630416644770946,0.0023630416644770946,0.0054946933136784185,0.005278712214656381,0,0,0.0,5,4.826188485599917,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0054946933136784185,0.0,0.0,0.0,0,0.0,0.0
2019-02-05,124.27999877929688,0.002581475453272253,1314.199951171875,-7.616042952995894e-05,0.0026576358828022117,0.0026576358828022117,0.005480938250771792,0.005322817368088428,1,0,0.0,5,0.31197629155785983,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005480938250771792,0.0,0.0,0.0,0,0.0,0.0
2019-02-06,123.44000244140625,-0.006758902044908588,1309.5,-0.003576283173412076,-0.003182618871496512,0.003182618871496512,0.00611082068033127,0.005635229851920543,0,0,0.0,5,5.613132940177361,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00611082068033127,0.0,0.0,0.0,0,0.0,0.0
2019-02-07,123.73999786376953,0.002430293392984062,1309.4000244140625,-7.634638101372548e-05,0.0025066397739977875,0.0025066397739977875,0.0059969947914523996,0.00540245355195543,1,0,0.0,5,0.33242370811344113,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0059969947914523996,0.0,0.0,0.0,0,0.0,0.0
2019-02-08,124.20999908447266,0.0037982966608789415,1313.699951171875,0.003283890848968518,0.0005144058119104233,0.0005144058119104233,0.004216049458085409,0.0034734822895106073,1,0,0.0,5,9.144068208498872,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004216049458085409,0.0,0.0,0.0,0,0.0,0.0
2019-02-11,123.5999984741211,-0.004911042708701019,1307.0,-0.0051000619783067025,0.0001890192696056836,0.0001890192696056836,0.004512921217255872,0.0038614368120226724,1,0,0.0,5,10.981429179227757,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004512921217255872,0.0,0.0,0.0,0,0.0,0.0
2019-02-12,123.86000061035156,0.002103577179937588,1309.199951171875,0.0016832067114576077,0.0004203704684799803,0.0004203704684799803,0.0041766541042167005,0.0036273854298441753,1,0,0.0,5,8.457731734611375,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0041766541042167005,0.0,0.0,0.0,0,0.0,0.0
2019-02-13,123.37000274658203,-0.003956062177902009,1310.800048828125,0.001222195016748806,-0.005178257194650815,0.005178257194650815,0.0037823612369687395,0.003624582592401352,0,1,1.0,5,3.2824965196372218,17.0,-5.0,-2097.2900466918945,6554.000244140625,0.0,0.0,Opened,-2097.2900466918945,6554.000244140625,0.0,0.0037823612369687395,8651.29029083252,0.0,0.0,0,0.0,8651.29029083252
2019-02-14,124.05999755859375,0.005592889654295163,1309.800048828125,-0.0007628928614200614,0.006355782515715225,0.006355782515715225,0.004320506799165334,0.0025228206196138987,1,0,-1.0,5,1.4401261425020035,-17.0,5.0,2109.0199584960938,-6549.000244140625,11.729911804199219,5.0,Closed,2109.0199584960938,-6549.000244140625,16.72991180419922,0.004320506799165334,8658.020202636719,16.72991180419922,0.0019323022368444326,0,16.72991180419922,0.0
2019-02-15,124.80000305175781,0.005964900110646543,1318.0999755859375,0.0063367891650625285,-0.00037188905441598585,0.00037188905441598585,0.0047365954952424995,0.003307661235018221,0,0,0.0,5,11.220180368967759,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0047365954952424995,0.0,0.0,0.0,0,0.0,0.0
2019-02-19,126.69999694824219,0.015224309695700766,1340.0999755859375,0.016690691455494733,-0.0014663817597939666,0.0014663817597939666,0.006384066047912625,0.006098495781156748,0,0,0.0,5,11.595709155883961,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006384066047912625,0.0,0.0,0.0,0,0.0,0.0
2019-02-20,126.4800033569336,-0.0017363346220005127,1343.300048828125,0.002387936199154339,-0.004124270821154852,0.004124270821154852,0.00650086979454903,0.006056608195873239,0,0,0.0,5,14.6063080643455,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00650086979454903,0.0,0.0,0.0,0,0.0,0.0
2019-02-21,125.05000305175781,-0.011306137470128319,1323.5,-0.014739855660243828,0.003433718190115509,0.003433718190115509,0.007276861823493775,0.007968495213123357,1,0,0.0,5,13.798097454546571,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007968495213123357,0.0,0.0,0.0,0,0.0,0.0
2019-02-22,125.5,0.0035985360836492397,1329.199951171875,0.004306725479316098,-0.0007081893956668583,0.0007081893956668583,0.007305978240122784,0.008017450904031104,0,0,0.0,5,12.675582279400137,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008017450904031104,0.0,0.0,0.0,0,0.0,0.0
2019-02-25,125.37000274658203,-0.0010358346885893654,1325.9000244140625,-0.0024826413474535736,0.0014468066588642081,0.0014468066588642081,0.007292317147518024,0.008084453432027197,1,0,0.0,5,25.347823623931095,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008084453432027197,0.0,0.0,0.0,0,0.0,0.0
2019-02-26,125.58000183105469,0.001675034536747555,1325.0999755859375,-0.0006034005682129528,0.002278435104960508,0.002278435104960508,0.0069951261379003205,0.007831385841568617,1,0,0.0,5,3.801107128825008,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007831385841568617,0.0,0.0,0.0,0,0.0,0.0
2019-02-27,124.69000244140625,-0.0070871108191714605,1317.699951171875,-0.005584502717080109,-0.0015026081020913518,0.0015026081020913518,0.007508373699395046,0.008133967734080462,0,0,0.0,5,8.327222696276287,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008133967734080462,0.0,0.0,0.0,0,0.0,0.0
2019-02-28,123.98999786376953,-0.005613959130088775,1312.800048828125,-0.003718526618591955,-0.0018954325114968196,0.0018954325114968196,0.0076396012258516475,0.008246455503186801,0,0,0.0,5,7.013157297007697,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008246455503186801,0.0,0.0,0.0,0,0.0,0.0
2019-03-01,121.87999725341797,-0.017017506627186707,1296.4000244140625,-0.012492400825778516,-0.004525105801408191,0.004525105801408191,0.0091671120730815,0.009177568965138994,0,0,0.0,5,7.808301544041833,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009177568965138994,0.0,0.0,0.0,0,0.0,0.0
2019-03-04,121.55999755859375,-0.0026255308667169075,1284.800048828125,-0.008947836599417225,0.006322305732700317,0.006322305732700317,0.008758968987099122,0.009094172642355569,1,0,0.0,5,36.02017164579353,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009094172642355569,0.0,0.0,0.0,0,0.0,0.0
2019-03-05,121.72000122070312,0.0013162525939691694,1282.0,-0.0021793654434236753,0.0034956180373928447,0.0034956180373928447,0.00640289318124279,0.006145046262474793,1,0,0.0,5,17.438812065709016,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00640289318124279,0.0,0.0,0.0,0,0.0,0.0
2019-03-06,121.61000061035156,-0.0009037184460104486,1284.9000244140625,0.0022621095273498426,-0.003165827973360291,0.003165827973360291,0.006440660299787441,0.0061297002716127905,0,0,0.0,5,26.44725049890694,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006440660299787441,0.0,0.0,0.0,0,0.0,0.0
2019-03-07,121.51000213623047,-0.0008222882461903502,1283.800048828125,-0.0008560787337824616,3.379048759211134e-05,3.379048759211134e-05,0.005934543145058913,0.005000320366408897,1,0,0.0,5,10.999551706214397,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005934543145058913,0.0,0.0,0.0,0,0.0,0.0
2019-03-08,122.83999633789062,0.010945553273622899,1297.0,0.01028193696045121,0.0006636163131716888,0.0006636163131716888,0.007151757534072963,0.0061899000639110925,1,0,0.0,5,9.91830362431554,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007151757534072963,0.0,0.0,0.0,0,0.0,0.0
2019-03-11,122.23999786376953,-0.004884390198699684,1288.800048828125,-0.006322244542694699,0.0014378543439950153,0.0014378543439950153,0.007190563266645366,0.006311280954362406,1,0,0.0,5,13.646872981121648,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007190563266645366,0.0,0.0,0.0,0,0.0,0.0
2019-03-12,122.9800033569336,0.006053709964792153,1296.300048828125,0.005819366632410894,0.00023434333238125937,0.00023434333238125937,0.0075951082991035914,0.006864073701294527,1,0,0.0,5,10.132699108452188,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0075951082991035914,0.0,0.0,0.0,0,0.0,0.0
2019-03-13,123.83999633789062,0.006992949727453013,1307.5,0.008639937321609947,-0.0016469875941569345,0.0016469875941569345,0.007860874052679198,0.007521146635788674,0,0,0.0,5,13.044605599677142,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007860874052679198,0.0,0.0,0.0,0,0.0,0.0
2019-03-14,122.41000366210938,-0.011547098821608426,1293.4000244140625,-0.010783920142208414,-0.0007631786794000117,0.0007631786794000117,0.00847647594564411,0.008137469784288507,0,0,0.0,5,9.867786271396893,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00847647594564411,0.0,0.0,0.0,0,0.0,0.0
2019-03-15,122.97000122070312,0.004574769560006908,1301.800048828125,0.006494529345526967,-0.0019197597855200588,0.0019197597855200588,0.006543126849305803,0.007463945845276948,0,0,0.0,5,15.028774459935413,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007463945845276948,0.0,0.0,0.0,0,0.0,0.0
2019-03-18,123.04000091552734,0.0005692420438265788,1300.300048828125,-0.0011522506865400128,0.0017214927303665917,0.0017214927303665917,0.006428304835535898,0.006747080919328122,1,0,0.0,5,21.391796546360858,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006747080919328122,0.0,0.0,0.0,0,0.0,0.0
2019-03-19,123.37999725341797,0.002763299214570525,1305.0,0.0036145128011881855,-0.0008512135866176607,0.0008512135866176607,0.0064467351988878145,0.006671034847747212,0,0,0.0,5,13.835269046689344,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006671034847747212,0.0,0.0,0.0,0,0.0,0.0
2019-03-20,124.18000030517578,0.006484057947534483,1300.5,-0.0034482758620689724,0.009932333809603455,0.009932333809603455,0.006578646625736558,0.00686854308944626,1,1,1.0,5,5.569469302979798,-28.0,5.0,3477.040008544922,-6502.5,0.0,0.0,Opened,3477.040008544922,-6502.5,0.0,0.00686854308944626,9979.540008544922,0.0,0.0,0,0.0,9979.540008544922
2019-03-21,123.68000030517578,-0.004026413261163153,1306.0999755859375,0.004306017367118331,-0.008332430628281484,0.008332430628281484,0.00681140411308108,0.0068883983302834495,0,0,-1.0,5,11.293651263345343,28.0,-5.0,-3463.040008544922,6530.4998779296875,14.0,27.9998779296875,Closed,-3463.040008544922,6530.4998779296875,41.9998779296875,0.0068883983302834495,9993.53988647461,41.9998779296875,0.004202702786680293,0,41.9998779296875,0.0
2019-03-22,123.97000122070312,0.002344768069306058,1311.5999755859375,0.004211009955445988,-0.00186624188613993,0.00186624188613993,0.006024832573644917,0.006294319365405961,0,0,0.0,5,19.000768701645562,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006294319365405961,0.0,0.0,0.0,0,0.0,0.0
2019-03-25,124.91999816894531,0.007663119616744263,1321.9000244140625,0.007853041338708122,-0.00018992172196385937,0.00018992172196385937,0.005985248178634308,0.006017682288173943,0,0,0.0,5,10.844234998418177,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006017682288173943,0.0,0.0,0.0,0,0.0,0.0
2019-03-26,124.30000305175781,-0.004963137418149799,1314.300048828125,-0.005749281674539808,0.000786144256390009,0.000786144256390009,0.006204388996642738,0.0064190975862044595,1,0,0.0,5,12.248436958955761,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0064190975862044595,0.0,0.0,0.0,0,0.0,0.0
2019-03-27,123.6500015258789,-0.005229296137734152,1309.9000244140625,-0.003347808149277376,-0.001881487988456776,0.001881487988456776,0.006114570074349293,0.006023680246964397,0,0,0.0,5,6.782055657443482,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006114570074349293,0.0,0.0,0.0,0,0.0,0.0
2019-03-28,121.9000015258789,-0.014152850613865509,1289.800048828125,-0.015344663876106557,0.0011918132622410482,0.0011918132622410482,0.0066838790238548836,0.007035389398082263,1,0,0.0,5,11.471815007878305,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007035389398082263,0.0,0.0,0.0,0,0.0,0.0
2019-03-29,122.01000213623047,0.0009023839948698598,1293.0,0.0024809668558956055,-0.0015785828610257457,0.0015785828610257457,0.006478062304947221,0.006714646217485495,0,0,0.0,5,29.13618384048753,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006714646217485495,0.0,0.0,0.0,0,0.0,0.0
2019-04-01,121.52999877929688,-0.003934131206699276,1288.4000244140625,-0.0035575990610499097,-0.00037653214564936643,0.00037653214564936643,0.006531355434891887,0.006777123754847287,0,0,0.0,5,9.586838090034929,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006777123754847287,0.0,0.0,0.0,0,0.0,0.0
2019-04-02,121.9800033569336,0.0037028271386223555,1290.0,0.0012418313843676199,0.0024609957542547356,0.0024609957542547356,0.006601321281347023,0.006641760268505207,1,0,0.0,5,3.546747429574781,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006641760268505207,0.0,0.0,0.0,0,0.0,0.0
2019-04-03,121.80000305175781,-0.0014756542074283452,1289.9000244140625,-7.750045421506258e-05,-0.0013981537532132826,0.0013981537532132826,0.006038324544148891,0.006596723704551165,0,0,0.0,5,0.5561966889665895,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006596723704551165,0.0,0.0,0.0,0,0.0,0.0
2019-04-04,122.11000061035156,0.00254513588527594,1289.0,-0.0006977474199765243,0.003242883305252464,0.003242883305252464,0.006139966090631626,0.006351746693137133,1,0,0.0,5,2.893936176624906,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006351746693137133,0.0,0.0,0.0,0,0.0,0.0
2019-04-05,121.9800033569336,-0.0010645913747292512,1290.4000244140625,0.0010861322064099621,-0.0021507235811392134,0.0021507235811392134,0.0060108815129954,0.006123322807370296,0,0,0.0,5,10.792833322743727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006123322807370296,0.0,0.0,0.0,0,0.0,0.0
2019-04-08,122.51000213623047,0.004344964459018774,1297.0999755859375,0.005192150530931139,-0.0008471860719123647,0.0008471860719123647,0.0055137037395143855,0.005710235308534895,0,0,0.0,5,12.652109746940523,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005710235308534895,0.0,0.0,0.0,0,0.0,0.0
2019-04-09,123.1500015258789,0.0052240582686200465,1303.5,0.004934102640138827,0.0002899556284812199,0.0002899556284812199,0.005823903830543623,0.005901522304988024,1,0,0.0,5,9.997163182453393,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005901522304988024,0.0,0.0,0.0,0,0.0,0.0
2019-04-10,123.52999877929688,0.003085645543724258,1309.0999755859375,0.004296107085490997,-0.0012104615417667386,0.0012104615417667386,0.0057321464608912475,0.0060297920000997735,0,0,0.0,5,14.754667931705882,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0060297920000997735,0.0,0.0,0.0,0,0.0,0.0
2019-04-11,121.94999694824219,-0.012790430232882732,1288.5999755859375,-0.015659613766950464,0.002869183534067732,0.002869183534067732,0.005364988073553122,0.006118753424253607,1,0,0.0,5,12.936959488190077,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006118753424253607,0.0,0.0,0.0,0,0.0,0.0
2019-04-12,121.83000183105469,-0.0009839698252590567,1290.5999755859375,0.0015520720455473036,-0.0025360418708063603,0.0025360418708063603,0.005365007452824955,0.006082564594045472,0,0,0.0,5,16.70965557957925,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006082564594045472,0.0,0.0,0.0,0,0.0,0.0
2019-04-15,121.5999984741211,-0.0018879040751599296,1286.800048828125,-0.0029443102663064824,0.0010564061911465528,0.0010564061911465528,0.0052415936669860524,0.006047593345741633,1,0,0.0,5,16.503693465098696,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006047593345741633,0.0,0.0,0.0,0,0.0,0.0
2019-04-16,120.51000213623047,-0.008963785785923273,1272.5999755859375,-0.011035182393037135,0.0020713966071138623,0.0020713966071138623,0.005770003740657956,0.006925613869440432,1,0,0.0,5,13.000404423976274,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006925613869440432,0.0,0.0,0.0,0,0.0,0.0
2019-04-17,120.27999877929688,-0.0019085831288392363,1272.199951171875,-0.00031433633642674597,-0.0015942467924124903,0.0015942467924124903,0.005773952511811883,0.006921237909414964,0,0,0.0,5,1.741989232443953,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006921237909414964,0.0,0.0,0.0,0,0.0,0.0
2019-04-18,120.37000274658203,0.0007482870651696061,1271.9000244140625,-0.00023575441701295663,0.0009840414821825627,0.0009840414821825627,0.0056700980557584215,0.006927681570751402,1,0,0.0,5,3.329095896144026,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006927681570751402,0.0,0.0,0.0,0,0.0,0.0
2019-04-22,120.37000274658203,0.0,1273.5,0.001257941312387878,-0.001257941312387878,0.001257941312387878,0.005687472305415561,0.006934501925386243,0,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006934501925386243,0.0,0.0,0.0,0,0.0,0.0
2019-04-23,120.12000274658203,-0.002076929420084306,1269.300048828125,-0.0032979593026108978,0.001221029882526592,0.001221029882526592,0.005328860823347721,0.0065616291462258025,1,0,0.0,5,16.779248931100316,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0065616291462258025,0.0,0.0,0.0,0,0.0,0.0
2019-04-24,120.47000122070312,0.0029137401441747812,1275.5,0.004884543396653118,-0.001970803252478337,0.001970803252478337,0.005024397656220145,0.006555704593312728,0,0,0.0,5,17.74903325562233,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.006555704593312728,0.0,0.0,0.0,0,0.0,0.0
2019-04-25,120.56999969482422,0.0008300695036758121,1275.800048828125,0.00023524016317133523,0.0005948293405044769,0.0005948293405044769,0.004807367490533324,0.0062297335691018085,1,0,0.0,5,2.9987507403513134,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0062297335691018085,0.0,0.0,0.0,0,0.0,0.0
2019-04-26,121.37000274658203,0.006635175033447016,1284.9000244140625,0.007132760023246698,-0.000497584989799682,0.000497584989799682,0.004005541543229837,0.004938424551471622,0,0,0.0,5,11.380548775506048,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004938424551471622,0.0,0.0,0.0,0,0.0,0.0
2019-04-29,120.83000183105469,-0.004449212353194509,1278.5999755859375,-0.004903143208358163,0.0004539308551636534,0.0004539308551636534,0.0042001675911111135,0.0050923419964070795,1,0,0.0,5,11.66141774919365,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0050923419964070795,0.0,0.0,0.0,0,0.0,0.0
2019-04-30,121.19999694824219,0.0030621129817147708,1282.800048828125,0.003284900142644487,-0.00022278716092971607,0.00022278716092971607,0.004348848337851318,0.005197389700501632,0,0,0.0,5,11.354220401539362,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005197389700501632,0.0,0.0,0.0,0,0.0,0.0
