Date,KO_Close,KO_dailyReturns,PEP_Close,PEP_dailyReturns,spread,abs_sprd,KO_rolling avg,PEP_rolling avg,isSprdPos,signal,axe,leverage,ratio,KO_Size,PEP_Size,KO_Cashflow,PEP_Cashflow,KO_MTM,PEP_MTM,Live Trades,KO_PnL,PEP_PnL,Total PnL,riskThreshold,grossCashflow,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital
2019-02-06,49.2599983215332,0.0,113.05000305175781,0.0013286228861966176,-0.0013286228861966176,0.0013286228861966176,,,0,0,0.0,5,inf,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2019-02-07,49.41999816894531,0.003248068470643295,113.08999633789062,0.0003537663427970461,0.002894302127846249,0.002894302127846249,,,1,0,0.0,5,0.24923716415966105,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2019-02-08,49.5,0.0016188149336062718,113.0199966430664,-0.0006189733583072954,0.002237788291913567,0.002237788291913567,,,1,0,0.0,5,0.8730213118195727,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2019-02-11,49.61000061035156,0.0022222345525568787,112.97000122070312,-0.0004423590855445747,0.0026645936381014534,0.0026645936381014534,,,1,0,0.0,5,0.453292941772198,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2019-02-12,49.65999984741211,0.001007845927139872,113.79000091552734,0.007258561440768974,-0.0062507155136291015,0.0062507155136291015,,,0,0,0.0,5,16.50265419130121,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2019-02-13,49.790000915527344,0.0026178225637270014,114.12000274658203,0.0029000951612581094,-0.000282272597531108,0.000282272597531108,,,0,0,0.0,5,2.5391694322188023,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0
2019-02-14,45.59000015258789,-0.08435430178169878,112.58999633789062,-0.013406995897896845,-0.07094730588380194,0.07094730588380194,0.018158085541647245,0.01020341262216552,0,0,0.0,5,0.39251336848195856,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018158085541647245,0.0,0.0,0.0,0,0.0,0.0
2019-02-15,45.2400016784668,-0.007677088680624333,115.91000366210938,0.029487587105475832,-0.037164675786100165,0.037164675786100165,0.018175438793574042,0.011249767686762622,0,1,1.0,5,9.84103976451457,50.0,-5.0,-2262.00008392334,579.5500183105469,0.0,0.0,Opened,-2262.00008392334,579.5500183105469,0.0,0.018175438793574042,2841.5501022338867,0.0,0.0,0,0.0,2841.5501022338867
2019-02-19,44.83000183105469,-0.00906277259506072,115.93000030517578,0.00017251869928935903,-0.009235291294350079,0.009235291294350079,0.017798981745299237,0.010717452617954317,0,1,0.0,5,0.04922686432724122,-50.0,5.0,2241.5000915527344,-579.6500015258789,-20.49999237060547,-0.09998321533203125,Live,0.0,0.0,0.0,0.017798981745299237,2821.1500930786133,-20.5999755859375,-0.007301977883586312,0,0.0,0.0
2019-02-20,45.099998474121094,0.006022677493610296,115.83000183105469,-0.0008625763293181876,0.006885253822928483,0.006885253822928483,0.01772471674675611,0.010553877523133916,1,0,-1.0,5,0.3678345034043488,-50.0,5.0,2254.9999237060547,-579.1500091552734,-7.000160217285156,0.4000091552734375,Closed,2254.9999237060547,-579.1500091552734,-6.600151062011719,0.01772471674675611,2834.149932861328,-6.600151062011719,-0.002328793895299772,0,-6.600151062011719,0.0
2019-02-21,45.86000061035156,0.016851489178354884,116.0999984741211,0.002330973312598239,0.014520515865756645,0.014520515865756645,0.017888007359165268,0.010454797462909454,1,0,0.0,5,0.3501847048599081,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017888007359165268,0.0,0.0,0.0,0,0.0,0.0
2019-02-22,45.279998779296875,-0.012647226849878623,116.76000213623047,0.005684786139394271,-0.018332012989272894,0.018332012989272894,0.01769825280210967,0.008848749859356417,0,1,1.0,5,1.159061580807209,6.0,-5.0,-271.67999267578125,583.8000106811523,0.0,0.0,Opened,-271.67999267578125,583.8000106811523,0.0,0.01769825280210967,855.4800033569336,0.0,0.0,0,0.0,855.4800033569336
2019-02-25,44.939998626708984,-0.007508837494566101,116.05999755859375,-0.005995242932763767,-0.0015135945618023339,0.0015135945618023339,0.01760216824928479,0.008967320440404977,0,1,0.0,5,2.0619758885403825,-6.0,5.0,269.6399917602539,-580.2999877929688,-2.0400009155273438,3.5000228881835938,Live,0.0,0.0,0.0,0.01760216824928479,849.9399795532227,1.46002197265625,0.0017177942063905753,0,0.0,0.0
2019-02-26,44.689998626708984,-0.005562973022687601,115.97000122070312,-0.00077542943118869,-0.004787543591498911,0.004787543591498911,0.017565369871012575,0.008976398005245188,0,1,0.0,5,0.361718438239823,-6.0,5.0,268.1399917602539,-579.8500061035156,-3.5400009155273438,3.9500045776367188,Live,0.0,0.0,0.0,0.017565369871012575,847.9899978637695,0.410003662109375,0.0004835005874388185,0,0.0,0.0
2019-02-27,44.939998626708984,0.00559409281007639,115.37000274658203,-0.005173738620380175,0.010767831430456565,0.010767831430456565,0.01761043859627545,0.008887533406915137,1,0,-1.0,5,2.374294929181134,-6.0,5.0,269.6399917602539,-576.8500137329102,-2.0400009155273438,6.9499969482421875,Closed,269.6399917602539,-576.8500137329102,4.909996032714844,0.01761043859627545,846.4900054931641,4.909996032714844,0.005800418198504642,0,4.909996032714844,0.0
2019-02-28,45.34000015258789,0.008900790789992952,115.63999938964844,0.0023402672847245842,0.0065605235052683675,0.0065605235052683675,0.017610298575872655,0.008535918872520249,1,0,0.0,5,0.6705998188468261,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017610298575872655,0.0,0.0,0.0,0,0.0,0.0
2019-03-01,45.380001068115234,0.0008822433919877248,116.18000030517578,0.004669672417653814,-0.003787429025666089,0.003787429025666089,0.01746181755397674,0.008413238463630509,0,0,0.0,5,13.550798043888074,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01746181755397674,0.0,0.0,0.0,0,0.0,0.0
2019-03-04,45.650001525878906,0.005949767549771501,116.16999816894531,-8.609172150275679e-05,0.006035859271274258,0.006035859271274258,0.017493269708116484,0.008352812900042167,1,0,0.0,5,0.036822610961218215,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017493269708116484,0.0,0.0,0.0,0,0.0,0.0
2019-03-05,45.599998474121094,-0.0010953570665154233,116.02999877929688,-0.0012051251773701477,0.00010976811085472438,0.00010976811085472438,0.017332081862291612,0.008302701230881924,1,0,0.0,5,2.799509238088176,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017332081862291612,0.0,0.0,0.0,0,0.0,0.0
2019-03-06,45.45000076293945,-0.0032894236008970124,116.66000366210938,0.005429672407485375,-0.008719096008382388,0.008719096008382388,0.017322178920134743,0.008305016710372808,0,0,0.0,5,4.236838546016048,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017322178920134743,0.0,0.0,0.0,0,0.0,0.0
2019-03-07,45.279998779296875,-0.0037404176191169203,116.0999984741211,-0.004800318621712596,0.0010599010025956757,0.0010599010025956757,0.01715058783085186,0.00832978440815613,1,0,0.0,5,3.2906051887238004,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01715058783085186,0.0,0.0,0.0,0,0.0,0.0
2019-03-08,44.84000015258789,-0.009717284420735495,115.2300033569336,-0.007493498093209872,-0.002223786327525623,0.002223786327525623,0.017109294811713287,0.008163922182662008,0,0,0.0,5,1.981707968726135,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017109294811713287,0.0,0.0,0.0,0,0.0,0.0
2019-03-11,46.18000030517578,0.029884035415431498,116.58999633789062,0.01180242073537352,0.018081614680057978,0.018081614680057978,0.01803428866045544,0.008343501461116247,1,1,1.0,5,0.997101127157847,-5.0,5.0,230.9000015258789,-582.9499816894531,0.0,0.0,Opened,230.9000015258789,-582.9499816894531,0.0,0.01803428866045544,813.849983215332,0.0,0.0,0,0.0,813.849983215332
2019-03-12,46.04999923706055,-0.002815094570293053,116.56999969482422,-0.00017151251131741763,-0.0026435820589756354,0.0026435820589756354,0.018026597726334755,0.008251019551186243,0,0,-1.0,5,0.15422684873076237,5.0,-5.0,-230.24999618530273,582.8499984741211,0.6500053405761719,-0.09998321533203125,Closed,-230.24999618530273,582.8499984741211,0.5500221252441406,0.018026597726334755,813.0999946594238,0.5500221252441406,0.0006764507795557466,0,0.5500221252441406,0.0
2019-03-13,46.220001220703125,0.003691682659264117,116.58000183105469,8.580369097233032e-05,0.003605878968291787,0.003605878968291787,0.01801540107385354,0.008260402384441558,1,0,0.0,5,0.05862403591161467,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01801540107385354,0.0,0.0,0.0,0,0.0,0.0
2019-03-14,45.70000076293945,-0.011250550498271061,115.5,-0.009264040264983064,-0.001986510233287997,0.001986510233287997,0.018005260854434872,0.00805484853065335,0,0,0.0,5,2.081097548197318,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.018005260854434872,0.0,0.0,0.0,0,0.0,0.0
2019-03-15,45.29999923706055,-0.008752768472671146,115.66000366210938,0.0013853130918559664,-0.010138081564527113,0.010138081564527113,0.01800362853730385,0.007520451821060309,0,0,0.0,5,0.40409874795212625,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01800362853730385,0.0,0.0,0.0,0,0.0,0.0
2019-03-18,45.40999984741211,0.002428269585081244,117.2699966430664,0.013920049541589874,-0.01149177995650863,0.01149177995650863,0.017837921517318073,0.007816904851612582,0,0,0.0,5,14.804007382985528,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017837921517318073,0.0,0.0,0.0,0,0.0,0.0
2019-03-19,45.560001373291016,0.003303270785794954,118.08999633789062,0.0069924082740451254,-0.0036891374882501715,0.0036891374882501715,0.017689012686012313,0.007789523413750974,0,0,0.0,5,5.486709697248612,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017689012686012313,0.0,0.0,0.0,0,0.0,0.0
2019-03-20,45.529998779296875,-0.0006585292600919113,118.31999969482422,0.0019476955209269953,-0.0026062247810189065,0.0026062247810189065,0.017685281277202564,0.007767026420858496,0,0,0.0,5,7.686108489032484,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017685281277202564,0.0,0.0,0.0,0,0.0,0.0
2019-03-21,45.5099983215332,-0.00043928087634315105,119.44000244140625,0.009465878545223072,-0.009905159421566223,0.009905159421566223,0.01768335288455257,0.007898443978276319,0,0,0.0,5,56.553776975665244,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01768335288455257,0.0,0.0,0.0,0,0.0,0.0
2019-03-22,45.93000030517578,0.009228784863388073,120.72000122070312,0.010716667390598955,-0.001487882527210882,0.001487882527210882,0.017783564932621915,0.008055151203403211,0,0,0.0,5,3.05209475586861,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017783564932621915,0.0,0.0,0.0,0,0.0,0.0
2019-03-25,46.029998779296875,0.0021771929775020737,120.8499984741211,0.0010768493381665412,0.0011003436393355326,0.0011003436393355326,0.017788076692458483,0.008040552544473663,1,0,0.0,5,1.2985650397275643,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017788076692458483,0.0,0.0,0.0,0,0.0,0.0
2019-03-26,46.63999938964844,0.013252240419913353,122.0199966430664,0.009681408222738774,0.0035708321971745782,0.0035708321971745782,0.017996690736071814,0.008134841710997445,1,0,0.0,5,1.911268487276158,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017996690736071814,0.0,0.0,0.0,0,0.0,0.0
2019-03-27,46.61000061035156,-0.0006431985353656522,121.88999938964844,-0.0010653766349316696,0.0004221780995660174,0.0004221780995660174,0.01799003825051873,0.00811252825880928,1,0,0.0,5,4.331587456138859,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01799003825051873,0.0,0.0,0.0,0,0.0,0.0
2019-03-28,46.58000183105469,-0.0006436125059867681,121.83999633789062,-0.0004102309624103295,-0.0002333815435764386,0.0002333815435764386,0.017971342080921018,0.008126955277902763,0,0,0.0,5,1.6672254750074265,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.017971342080921018,0.0,0.0,0.0,0,0.0,0.0
2019-03-29,46.86000061035156,0.006011137146632706,122.55000305175781,0.005827369789951131,0.0001837673566815745,0.0001837673566815745,0.009070698308506243,0.007593115955633398,1,0,0.0,5,2.5352861152317474,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.009070698308506243,0.0,0.0,0.0,0,0.0,0.0
2019-04-01,46.720001220703125,-0.002987609642017608,122.0,-0.004487988886671235,0.0015003792446536268,0.0015003792446536268,0.00895648555257831,0.005808136417289245,1,0,0.0,5,3.9226982858351267,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00895648555257831,0.0,0.0,0.0,0,0.0,0.0
2019-04-02,46.56999969482422,-0.003210649014547484,121.68000030517578,-0.0026229483182312885,-0.0005877006963161957,0.0005877006963161957,0.0087894078509228,0.005856122206552068,0,0,0.0,5,2.134567383525554,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0087894078509228,0.0,0.0,0.0,0,0.0,0.0
2019-04-03,46.18000030517578,-0.008374476963799116,121.55999755859375,-0.0009862158635852714,-0.007388261100213844,0.007388261100213844,0.008915205531472877,0.0058579811344424484,0,0,0.0,5,0.30999239749828644,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008915205531472877,0.0,0.0,0.0,0,0.0,0.0
2019-04-04,46.47999954223633,0.006496302188783831,121.47000122070312,-0.0007403450123240063,0.0072366472011078375,0.0072366472011078375,0.008462357878294706,0.005872080632085791,1,0,0.0,5,0.2978316564065864,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008462357878294706,0.0,0.0,0.0,0,0.0,0.0
2019-04-05,46.470001220703125,-0.0002151101900101926,121.62000274658203,0.0012348853574666308,-0.0014499955474768234,0.0014499955474768234,0.008093609406802737,0.005819344504419169,0,0,0.0,5,15.024429222598144,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008093609406802737,0.0,0.0,0.0,0,0.0,0.0
2019-04-08,46.54999923706055,0.001721498047255965,122.0,0.0031244634503895252,-0.0014029654031335603,0.0014029654031335603,0.007936993395658044,0.005656905584929007,0,0,0.0,5,4.756736198615926,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007936993395658044,0.0,0.0,0.0,0,0.0,0.0
2019-04-09,46.66999816894531,0.0025778503512676743,122.16999816894531,0.001393427614305942,0.0011844227369617322,0.0011844227369617322,0.007836175621656807,0.005638263481627722,1,0,0.0,5,1.4149904028031948,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007836175621656807,0.0,0.0,0.0,0,0.0,0.0
2019-04-10,46.63999938964844,-0.0006427850969327187,122.04000091552734,-0.0010640685550162843,0.0004212834580835656,0.0004212834580835656,0.007805815332564655,0.005512695366755425,1,0,0.0,5,4.331591336245876,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007805815332564655,0.0,0.0,0.0,0,0.0,0.0
2019-04-11,46.709999084472656,0.00150085110935394,121.66999816894531,-0.003031815337646071,0.004532666447000011,0.004532666447000011,0.007672062598269581,0.005584346315977854,1,0,0.0,5,5.261853809164193,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007672062598269581,0.0,0.0,0.0,0,0.0,0.0
2019-04-12,46.7400016784668,0.0006423163044786406,122.2300033569336,0.004602656336122335,-0.003960340031643694,0.003960340031643694,0.007672337241356667,0.005583135161560522,0,0,0.0,5,18.739098873927603,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007672337241356667,0.0,0.0,0.0,0,0.0,0.0
2019-04-15,47.0,0.005562651095346149,123.66000366210938,0.011699257677347141,-0.006136606582000992,0.006136606582000992,0.007664068954098962,0.0058602504726961956,0,0,0.0,5,5.533601531750728,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.007664068954098962,0.0,0.0,0.0,0,0.0,0.0
2019-04-16,46.95000076293945,-0.001063813554479709,122.41000366210938,-0.010108361337393457,0.009044547782913748,0.009044547782913748,0.007663773723755962,0.006246204040906679,1,1,1.0,5,24.77402352804831,-124.0,5.0,5821.800094604492,-612.0500183105469,0.0,0.0,Opened,5821.800094604492,-612.0500183105469,0.0,0.007663773723755962,6433.850112915039,0.0,0.0,0,0.0,6433.850112915039
2019-04-17,47.279998779296875,0.007028711629285311,127.01000213623047,0.037578615607418486,-0.030549903978133175,0.030549903978133175,0.007696044183407432,0.009027965895530725,0,0,-1.0,5,14.362350388650524,124.0,-5.0,-5862.7198486328125,635.0500106811523,-40.91975402832031,22.99999237060547,Closed,-5862.7198486328125,635.0500106811523,-17.919761657714844,0.009027965895530725,6497.769859313965,-17.919761657714844,-0.0027578326172984545,0,-17.919761657714844,0.0
2019-04-18,47.47999954223633,0.004230134689153786,127.08999633789062,0.000629826000430711,0.003600308688723075,0.003600308688723075,0.007651882350871779,0.00892256799070109,1,0,0.0,5,0.3985355347274709,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00892256799070109,0.0,0.0,0.0,0,0.0,0.0
2019-04-22,47.400001525878906,-0.001684878204058493,126.44000244140625,-0.005114437919694792,0.003429559715636299,0.003429559715636299,0.007377444961495958,0.008835710706971294,1,0,0.0,5,8.097212541496353,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008835710706971294,0.0,0.0,0.0,0,0.0,0.0
2019-04-23,48.209999084472656,0.017088555538368855,127.08999633789062,0.005140729863443161,0.011947825674925694,0.011947825674925694,0.005930494147499316,0.00869297058560914,1,1,1.0,5,0.793037406277297,-4.0,5.0,192.83999633789062,-635.4499816894531,0.0,0.0,Opened,192.83999633789062,-635.4499816894531,0.0,0.00869297058560914,828.2899780273438,0.0,0.0,0,0.0,828.2899780273438
2019-04-24,47.97999954223633,-0.004770785036384839,126.91999816894531,-0.00133762037802998,-0.003433164658354859,0.003433164658354859,0.00598947183350391,0.008709836280490725,0,0,-1.0,5,0.7416736430041136,4.0,-5.0,-191.9199981689453,634.5999908447266,0.9199981689453125,-0.8499908447265625,Closed,-191.9199981689453,634.5999908447266,0.07000732421875,0.008709836280490725,826.5199890136719,0.07000732421875,8.47013080739805e-05,0,0.07000732421875,0.0
2019-04-25,47.84000015258789,-0.0029178697579018698,126.12999725341797,-0.006224400621844928,0.003306530863943058,0.003306530863943058,0.006023232722145635,0.008854526861444448,1,0,0.0,5,5.624175297051084,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008854526861444448,0.0,0.0,0.0,0,0.0,0.0
2019-04-26,48.2599983215332,0.008779225911490496,126.4000015258789,0.002140682457309806,0.00663854345418069,0.00663854345418069,0.0057008758101372145,0.008564776928652503,1,0,0.0,5,0.6386395380777518,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008564776928652503,0.0,0.0,0.0,0,0.0,0.0
2019-04-29,48.41999816894531,0.0033153720053222813,126.69000244140625,0.0022943110128679223,0.001021060992454359,0.001021060992454359,0.005342596480179951,0.008560307904066825,1,0,0.0,5,1.8106628853513125,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008560307904066825,0.0,0.0,0.0,0,0.0,0.0
2019-04-30,49.060001373291016,0.013217745323174768,128.0500030517578,0.010734869241008749,0.002482876082166019,0.002482876082166019,0.005706710057119621,0.008440077937302054,1,0,0.0,5,2.1197830548960783,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008440077937302054,0.0,0.0,0.0,0,0.0,0.0
2019-05-01,48.59000015258789,-0.009580130606335446,127.23999786376953,-0.006325694405964755,-0.0032544362003706917,0.0032544362003706917,0.0061213473481141365,0.008570438042131229,0,0,0.0,5,1.7290738001454495,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008570438042131229,0.0,0.0,0.0,0,0.0,0.0
